claim_id,accident_date,evaluation_date,incremental_incurred,incremental_paid
claim-2008-28,4/26/08,10/1/14,87.05882353,6442.352941
claim-2008-29,5/1/08,10/1/14,87.05882353,6442.352941
claim-2008-30,5/5/08,10/1/14,87.05882353,6442.352941
claim-2008-31,5/9/08,10/1/14,87.05882353,6442.352941
claim-2008-32,5/13/08,10/1/14,87.05882353,6442.352941
claim-2008-33,5/18/08,10/1/14,87.05882353,6442.352941
claim-2008-34,5/22/08,10/1/14,87.05882353,6442.352941
claim-2008-35,5/26/08,10/1/14,87.05882353,6442.352941
claim-2008-36,5/31/08,10/1/14,87.05882353,6442.352941
claim-2008-37,6/4/08,10/1/14,87.05882353,6442.352941
claim-2008-38,6/8/08,10/1/14,87.05882353,6442.352941
claim-2008-39,6/13/08,10/1/14,87.05882353,6442.352941
claim-2008-40,6/17/08,10/1/14,87.05882353,6442.352941
claim-2008-41,6/21/08,10/1/14,87.05882353,6442.352941
claim-2008-42,6/26/08,10/1/14,87.05882353,6442.352941
claim-2008-43,6/30/08,10/1/14,87.05882353,6442.352941
claim-2008-44,7/4/08,10/1/14,87.05882353,6442.352941
claim-2008-45,7/8/08,10/1/14,87.05882353,6442.352941
claim-2008-46,7/13/08,10/1/14,87.05882353,6442.352941
claim-2008-47,7/17/08,10/1/14,87.05882353,6442.352941
claim-2008-48,7/21/08,10/1/14,87.05882353,6442.352941
claim-2008-49,7/26/08,10/1/14,87.05882353,6442.352941
claim-2008-50,7/30/08,10/1/14,87.05882353,6442.352941
claim-2008-51,8/3/08,10/1/14,87.05882353,6442.352941
claim-2008-52,8/8/08,10/1/14,87.05882353,6442.352941
claim-2008-53,8/12/08,10/1/14,87.05882353,6442.352941
claim-2008-54,8/16/08,10/1/14,87.05882353,6442.352941
claim-2008-55,8/21/08,10/1/14,87.05882353,6442.352941
claim-2008-56,8/25/08,10/1/14,87.05882353,6442.352941
claim-2008-57,8/29/08,10/1/14,87.05882353,6442.352941
claim-2008-58,9/2/08,10/1/14,87.05882353,6442.352941
claim-2008-59,9/7/08,10/1/14,87.05882353,6442.352941
claim-2008-60,9/11/08,10/1/14,87.05882353,6442.352941
claim-2008-61,9/15/08,10/1/14,87.05882353,6442.352941
claim-2008-62,9/20/08,10/1/14,87.05882353,6442.352941
claim-2008-63,9/24/08,10/1/14,87.05882353,6442.352941
claim-2008-64,9/28/08,10/1/14,87.05882353,6442.352941
claim-2008-65,10/3/08,10/1/14,87.05882353,6442.352941
claim-2008-66,10/7/08,10/1/14,87.05882353,6442.352941
claim-2008-67,10/11/08,10/1/14,87.05882353,6442.352941
claim-2008-68,10/15/08,10/1/14,87.05882353,6442.352941
claim-2008-69,10/20/08,10/1/14,87.05882353,6442.352941
claim-2008-70,10/24/08,10/1/14,87.05882353,6442.352941
claim-2008-71,10/28/08,10/1/14,87.05882353,6442.352941
claim-2008-72,11/2/08,10/1/14,87.05882353,6442.352941
claim-2008-73,11/6/08,10/1/14,87.05882353,6442.352941
claim-2008-74,11/10/08,10/1/14,87.05882353,6442.352941
claim-2008-75,11/15/08,10/1/14,87.05882353,6442.352941
claim-2008-76,11/19/08,10/1/14,87.05882353,6442.352941
claim-2008-77,11/23/08,10/1/14,87.05882353,6442.352941
claim-2008-78,11/28/08,10/1/14,87.05882353,6442.352941
claim-2008-79,12/2/08,10/1/14,87.05882353,6442.352941
claim-2008-80,12/6/08,10/1/14,87.05882353,6442.352941
claim-2008-81,12/10/08,10/1/14,87.05882353,6442.352941
claim-2008-82,12/15/08,10/1/14,87.05882353,6442.352941
claim-2008-83,12/19/08,10/1/14,87.05882353,6442.352941
claim-2008-84,12/23/08,10/1/14,87.05882353,6442.352941
claim-2008-85,12/28/08,10/1/14,87.05882353,6442.352941
claim-2009-1,1/1/09,10/1/14,2385.981308,5152.336449
claim-2009-2,1/4/09,10/1/14,2385.981308,5152.336449
claim-2009-3,1/8/09,10/1/14,2385.981308,5152.336449
claim-2009-4,1/11/09,10/1/14,2385.981308,5152.336449
claim-2009-5,1/15/09,10/1/14,2385.981308,5152.336449
claim-2009-6,1/18/09,10/1/14,2385.981308,5152.336449
claim-2009-7,1/21/09,10/1/14,2385.981308,5152.336449
claim-2009-8,1/25/09,10/1/14,2385.981308,5152.336449
claim-2009-9,1/28/09,10/1/14,2385.981308,5152.336449
claim-2009-10,2/1/09,10/1/14,2385.981308,5152.336449
claim-2009-11,2/4/09,10/1/14,2385.981308,5152.336449
claim-2009-12,2/8/09,10/1/14,2385.981308,5152.336449
claim-2009-13,2/11/09,10/1/14,2385.981308,5152.336449
claim-2009-14,2/14/09,10/1/14,2385.981308,5152.336449
claim-2009-15,2/18/09,10/1/14,2385.981308,5152.336449
claim-2009-16,2/21/09,10/1/14,2385.981308,5152.336449
claim-2009-17,2/25/09,10/1/14,2385.981308,5152.336449
claim-2009-18,2/28/09,10/1/14,2385.981308,5152.336449
claim-2009-19,3/3/09,10/1/14,2385.981308,5152.336449
claim-2009-20,3/7/09,10/1/14,2385.981308,5152.336449
claim-2009-21,3/10/09,10/1/14,2385.981308,5152.336449
claim-2009-22,3/14/09,10/1/14,2385.981308,5152.336449
claim-2009-23,3/17/09,10/1/14,2385.981308,5152.336449
claim-2009-24,3/20/09,10/1/14,2385.981308,5152.336449
claim-2009-25,3/24/09,10/1/14,2385.981308,5152.336449
claim-2009-26,3/27/09,10/1/14,2385.981308,5152.336449
claim-2009-27,3/31/09,10/1/14,2385.981308,5152.336449
claim-2009-28,4/3/09,10/1/14,2385.981308,5152.336449
claim-2009-29,4/7/09,10/1/14,2385.981308,5152.336449
claim-2009-30,4/10/09,10/1/14,2385.981308,5152.336449
claim-2009-31,4/13/09,10/1/14,2385.981308,5152.336449
claim-2009-32,4/17/09,10/1/14,2385.981308,5152.336449
claim-2009-33,4/20/09,10/1/14,2385.981308,5152.336449
claim-2009-34,4/24/09,10/1/14,2385.981308,5152.336449
claim-2009-35,4/27/09,10/1/14,2385.981308,5152.336449
claim-2009-36,4/30/09,10/1/14,2385.981308,5152.336449
claim-2009-37,5/4/09,10/1/14,2385.981308,5152.336449
claim-2009-38,5/7/09,10/1/14,2385.981308,5152.336449
claim-2009-39,5/11/09,10/1/14,2385.981308,5152.336449
claim-2009-40,5/14/09,10/1/14,2385.981308,5152.336449
claim-2009-41,5/17/09,10/1/14,2385.981308,5152.336449
claim-2009-42,5/21/09,10/1/14,2385.981308,5152.336449
claim-2009-43,5/24/09,10/1/14,2385.981308,5152.336449
claim-2009-44,5/28/09,10/1/14,2385.981308,5152.336449
claim-2009-45,5/31/09,10/1/14,2385.981308,5152.336449
claim-2009-46,6/4/09,10/1/14,2385.981308,5152.336449
claim-2009-47,6/7/09,10/1/14,2385.981308,5152.336449
claim-2009-48,6/10/09,10/1/14,2385.981308,5152.336449
claim-2009-49,6/14/09,10/1/14,2385.981308,5152.336449
claim-2009-50,6/17/09,10/1/14,2385.981308,5152.336449
claim-2009-51,6/21/09,10/1/14,2385.981308,5152.336449
claim-2009-52,6/24/09,10/1/14,2385.981308,5152.336449
claim-2009-53,6/27/09,10/1/14,2385.981308,5152.336449
claim-2009-54,7/1/09,10/1/14,2385.981308,5152.336449
claim-2009-55,7/4/09,10/1/14,2385.981308,5152.336449
claim-2009-56,7/8/09,10/1/14,2385.981308,5152.336449
claim-2009-57,7/11/09,10/1/14,2385.981308,5152.336449
claim-2009-58,7/14/09,10/1/14,2385.981308,5152.336449
claim-2009-59,7/18/09,10/1/14,2385.981308,5152.336449
claim-2009-60,7/21/09,10/1/14,2385.981308,5152.336449
claim-2009-61,7/25/09,10/1/14,2385.981308,5152.336449
claim-2009-62,7/28/09,10/1/14,2385.981308,5152.336449
claim-2009-63,7/31/09,10/1/14,2385.981308,5152.336449
claim-2009-64,8/4/09,10/1/14,2385.981308,5152.336449
claim-2009-65,8/7/09,10/1/14,2385.981308,5152.336449
claim-2009-66,8/11/09,10/1/14,2385.981308,5152.336449
claim-2009-67,8/14/09,10/1/14,2385.981308,5152.336449
claim-2009-68,8/18/09,10/1/14,2385.981308,5152.336449
claim-2009-69,8/21/09,10/1/14,2385.981308,5152.336449
claim-2009-70,8/24/09,10/1/14,2385.981308,5152.336449
claim-2009-71,8/28/09,10/1/14,2385.981308,5152.336449
claim-2009-72,8/31/09,10/1/14,2385.981308,5152.336449
claim-2009-73,9/4/09,10/1/14,2385.981308,5152.336449
claim-2009-74,9/7/09,10/1/14,2385.981308,5152.336449
claim-2009-75,9/10/09,10/1/14,2385.981308,5152.336449
claim-2009-76,9/14/09,10/1/14,2385.981308,5152.336449
claim-2009-77,9/17/09,10/1/14,2385.981308,5152.336449
claim-2009-78,9/21/09,10/1/14,2385.981308,5152.336449
claim-2009-79,9/24/09,10/1/14,2385.981308,5152.336449
claim-2009-80,9/27/09,10/1/14,2385.981308,5152.336449
claim-2009-81,10/1/09,10/1/14,2385.981308,5152.336449
claim-2009-82,10/4/09,10/1/14,2385.981308,5152.336449
claim-2009-83,10/8/09,10/1/14,2385.981308,5152.336449
claim-2009-84,10/11/09,10/1/14,2385.981308,5152.336449
claim-2009-85,10/15/09,10/1/14,2385.981308,5152.336449
claim-2009-86,10/18/09,10/1/14,2385.981308,5152.336449
claim-2009-87,10/21/09,10/1/14,2385.981308,5152.336449
claim-2009-88,10/25/09,10/1/14,2385.981308,5152.336449
claim-2009-89,10/28/09,10/1/14,2385.981308,5152.336449
claim-2009-90,11/1/09,10/1/14,2385.981308,5152.336449
claim-2009-91,11/4/09,10/1/14,2385.981308,5152.336449
claim-2009-92,11/7/09,10/1/14,2385.981308,5152.336449
claim-2009-93,11/11/09,10/1/14,2385.981308,5152.336449
claim-2009-94,11/14/09,10/1/14,2385.981308,5152.336449
claim-2009-95,11/18/09,10/1/14,2385.981308,5152.336449
claim-2009-96,11/21/09,10/1/14,2385.981308,5152.336449
claim-2009-97,11/24/09,10/1/14,2385.981308,5152.336449
claim-2009-98,11/28/09,10/1/14,2385.981308,5152.336449
claim-2009-99,12/1/09,10/1/14,2385.981308,5152.336449
claim-2009-100,12/5/09,10/1/14,2385.981308,5152.336449
claim-2009-101,12/8/09,10/1/14,2385.981308,5152.336449
claim-2009-102,12/12/09,10/1/14,2385.981308,5152.336449
claim-2009-103,12/15/09,10/1/14,2385.981308,5152.336449
claim-2009-104,12/18/09,10/1/14,2385.981308,5152.336449
claim-2009-105,12/22/09,10/1/14,2385.981308,5152.336449
claim-2009-106,12/25/09,10/1/14,2385.981308,5152.336449
claim-2009-107,12/29/09,10/1/14,2385.981308,5152.336449
claim-2010-1,1/1/10,10/1/14,39001.16367,36521.70503
claim-2010-2,1/6/10,10/1/14,39001.16367,36521.70503
claim-2010-3,1/12/10,10/1/14,39001.16367,36521.70503
claim-2010-4,1/17/10,10/1/14,39001.16367,36521.70503
claim-2010-5,1/23/10,10/1/14,39001.16367,36521.70503
claim-2010-6,1/28/10,10/1/14,39001.16367,36521.70503
claim-2010-7,2/3/10,10/1/14,39001.16367,36521.70503
claim-2010-8,2/8/10,10/1/14,39001.16367,36521.70503
claim-2010-9,2/14/10,10/1/14,39001.16367,36521.70503
claim-2010-10,2/19/10,10/1/14,39001.16367,36521.70503
claim-2010-11,2/24/10,10/1/14,39001.16367,36521.70503
claim-2010-12,3/2/10,10/1/14,39001.16367,36521.70503
claim-2010-13,3/7/10,10/1/14,39001.16367,36521.70503
claim-2010-14,3/13/10,10/1/14,39001.16367,36521.70503
claim-2010-15,3/18/10,10/1/14,39001.16367,36521.70503
claim-2010-16,3/24/10,10/1/14,39001.16367,36521.70503
claim-2010-17,3/29/10,10/1/14,39001.16367,36521.70503
claim-2010-18,4/4/10,10/1/14,39001.16367,36521.70503
claim-2010-19,4/9/10,10/1/14,39001.16367,36521.70503
claim-2010-20,4/15/10,10/1/14,39001.16367,36521.70503
claim-2010-21,4/20/10,10/1/14,39001.16367,36521.70503
claim-2010-22,4/25/10,10/1/14,39001.16367,36521.70503
claim-2010-23,5/1/10,10/1/14,39001.16367,36521.70503
claim-2010-24,5/6/10,10/1/14,39001.16367,36521.70503
claim-2010-25,5/12/10,10/1/14,39001.16367,36521.70503
claim-2010-26,5/17/10,10/1/14,39001.16367,36521.70503
claim-2010-27,5/23/10,10/1/14,39001.16367,36521.70503
claim-2010-28,5/28/10,10/1/14,39001.16367,36521.70503
claim-2010-29,6/3/10,10/1/14,39001.16367,36521.70503
claim-2010-30,6/8/10,10/1/14,39001.16367,36521.70503
claim-2010-31,6/13/10,10/1/14,39001.16367,36521.70503
claim-2010-32,6/19/10,10/1/14,39001.16367,36521.70503
claim-2010-33,6/24/10,10/1/14,39001.16367,36521.70503
claim-2010-34,6/30/10,10/1/14,39001.16367,36521.70503
claim-2010-35,7/5/10,10/1/14,39001.16367,36521.70503
claim-2010-36,7/11/10,10/1/14,39001.16367,36521.70503
claim-2010-37,7/16/10,10/1/14,39001.16367,36521.70503
claim-2010-38,7/22/10,10/1/14,39001.16367,36521.70503
claim-2010-39,7/27/10,10/1/14,39001.16367,36521.70503
claim-2010-40,8/1/10,10/1/14,39001.16367,36521.70503
claim-2010-41,8/7/10,10/1/14,39001.16367,36521.70503
claim-2010-42,8/12/10,10/1/14,39001.16367,36521.70503
claim-2010-43,8/18/10,10/1/14,39001.16367,36521.70503
claim-2010-44,8/23/10,10/1/14,39001.16367,36521.70503
claim-2010-45,8/29/10,10/1/14,39001.16367,36521.70503
claim-2010-46,9/3/10,10/1/14,39001.16367,36521.70503
claim-2010-47,9/9/10,10/1/14,39001.16367,36521.70503
claim-2010-48,9/14/10,10/1/14,39001.16367,36521.70503
claim-2010-49,9/19/10,10/1/14,39001.16367,36521.70503
claim-2010-50,9/25/10,10/1/14,39001.16367,36521.70503
claim-2010-51,9/30/10,10/1/14,39001.16367,36521.70503
claim-2010-52,10/6/10,10/1/14,39001.16367,36521.70503
claim-2010-53,10/11/10,10/1/14,39001.16367,36521.70503
claim-2010-54,10/17/10,10/1/14,39001.16367,36521.70503
claim-2010-55,10/22/10,10/1/14,39001.16367,36521.70503
claim-2010-56,10/28/10,10/1/14,39001.16367,36521.70503
claim-2010-57,11/2/10,10/1/14,39001.16367,36521.70503
claim-2010-58,11/8/10,10/1/14,39001.16367,36521.70503
claim-2010-59,11/13/10,10/1/14,39001.16367,36521.70503
claim-2010-60,11/18/10,10/1/14,161916.4179,56714.92537
claim-2010-61,11/24/10,10/1/14,161916.4179,56714.92537
claim-2010-62,11/29/10,10/1/14,161916.4179,56714.92537
claim-2010-63,12/5/10,10/1/14,161916.4179,56714.92537
claim-2010-64,12/10/10,10/1/14,161916.4179,56714.92537
claim-2010-65,12/16/10,10/1/14,161916.4179,56714.92537
claim-2010-66,12/21/10,10/1/14,161916.4179,56714.92537
claim-2010-67,12/27/10,10/1/14,161916.4179,56714.92537
claim-2011-1,1/1/11,10/1/14,65048.9899,4132.467532
claim-2011-2,1/7/11,10/1/14,65048.9899,4132.467532
claim-2011-3,1/13/11,10/1/14,65048.9899,4132.467532
claim-2011-4,1/18/11,10/1/14,65048.9899,4132.467532
claim-2011-5,1/24/11,10/1/14,65048.9899,4132.467532
claim-2011-6,1/30/11,10/1/14,65048.9899,4132.467532
claim-2011-7,2/5/11,10/1/14,65048.9899,4132.467532
claim-2011-8,2/11/11,10/1/14,65048.9899,4132.467532
claim-2011-9,2/16/11,10/1/14,65048.9899,4132.467532
claim-2011-10,2/22/11,10/1/14,65048.9899,4132.467532
claim-2011-11,2/28/11,10/1/14,65048.9899,4132.467532
claim-2011-12,3/6/11,10/1/14,65048.9899,4132.467532
claim-2011-13,3/12/11,10/1/14,65048.9899,4132.467532
claim-2011-14,3/17/11,10/1/14,65048.9899,4132.467532
claim-2011-15,3/23/11,10/1/14,65048.9899,4132.467532
claim-2011-16,3/29/11,10/1/14,65048.9899,4132.467532
claim-2011-17,4/4/11,10/1/14,65048.9899,4132.467532
claim-2011-18,4/9/11,10/1/14,65048.9899,4132.467532
claim-2011-19,4/15/11,10/1/14,65048.9899,4132.467532
claim-2011-20,4/21/11,10/1/14,65048.9899,4132.467532
claim-2011-21,4/27/11,10/1/14,65048.9899,4132.467532
claim-2011-22,5/3/11,10/1/14,65048.9899,4132.467532
claim-2011-23,5/8/11,10/1/14,65048.9899,4132.467532
claim-2011-24,5/14/11,10/1/14,65048.9899,4132.467532
claim-2011-25,5/20/11,10/1/14,65048.9899,4132.467532
claim-2011-26,5/26/11,10/1/14,65048.9899,4132.467532
claim-2011-27,6/1/11,10/1/14,65048.9899,4132.467532
claim-2011-28,6/6/11,10/1/14,65048.9899,4132.467532
claim-2011-29,6/12/11,10/1/14,65048.9899,4132.467532
claim-2011-30,6/18/11,10/1/14,65048.9899,4132.467532
claim-2011-31,6/24/11,10/1/14,65048.9899,4132.467532
claim-2011-32,6/30/11,10/1/14,65048.9899,4132.467532
claim-2011-33,7/5/11,10/1/14,65048.9899,4132.467532
claim-2011-34,7/11/11,10/1/14,65048.9899,4132.467532
claim-2011-35,7/17/11,10/1/14,65048.9899,4132.467532
claim-2011-36,7/23/11,10/1/14,65048.9899,4132.467532
claim-2011-37,7/29/11,10/1/14,65048.9899,4132.467532
claim-2011-38,8/3/11,10/1/14,65048.9899,4132.467532
claim-2011-39,8/9/11,10/1/14,65048.9899,4132.467532
claim-2011-40,8/15/11,10/1/14,65048.9899,4132.467532
claim-2011-41,8/21/11,10/1/14,65048.9899,4132.467532
claim-2011-42,8/27/11,10/1/14,65048.9899,4132.467532
claim-2011-43,9/1/11,10/1/14,65048.9899,4132.467532
claim-2011-44,9/7/11,10/1/14,65048.9899,4132.467532
claim-2011-45,9/13/11,10/1/14,68244.44444,5814.285714
claim-2011-46,9/19/11,10/1/14,68244.44444,5814.285714
claim-2011-47,9/25/11,10/1/14,68244.44444,5814.285714
claim-2011-48,9/30/11,10/1/14,68244.44444,5814.285714
claim-2011-49,10/6/11,10/1/14,68244.44444,5814.285714
claim-2011-50,10/12/11,10/1/14,68244.44444,5814.285714
claim-2011-51,10/18/11,10/1/14,68244.44444,5814.285714
claim-2011-52,10/23/11,10/1/14,68244.44444,5814.285714
claim-2011-53,10/29/11,10/1/14,68244.44444,5814.285714
claim-2011-54,11/4/11,10/1/14,68244.44444,5814.285714
claim-2011-55,11/10/11,10/1/14,68244.44444,5814.285714
claim-2011-56,11/16/11,10/1/14,68244.44444,5814.285714
claim-2011-57,11/21/11,10/1/14,68244.44444,5814.285714
claim-2011-58,11/27/11,10/1/14,68244.44444,5814.285714
claim-2011-59,12/3/11,10/1/14,68244.44444,5814.285714
claim-2011-60,12/9/11,10/1/14,68244.44444,5814.285714
claim-2011-61,12/15/11,10/1/14,68244.44444,5814.285714
claim-2011-62,12/20/11,10/1/14,68244.44444,5814.285714
claim-2011-63,12/26/11,10/1/14,68244.44444,5814.285714
claim-2012-1,1/1/12,10/1/14,18016.84322,6557.168079
claim-2012-2,1/6/12,10/1/14,18016.84322,6557.168079
claim-2012-3,1/12/12,10/1/14,18016.84322,6557.168079
claim-2012-4,1/17/12,10/1/14,18016.84322,6557.168079
claim-2012-5,1/23/12,10/1/14,18016.84322,6557.168079
claim-2012-6,1/28/12,10/1/14,18016.84322,6557.168079
claim-2012-7,2/3/12,10/1/14,18016.84322,6557.168079
claim-2012-8,2/8/12,10/1/14,18016.84322,6557.168079
claim-2012-9,2/14/12,10/1/14,18016.84322,6557.168079
claim-2012-10,2/19/12,10/1/14,18016.84322,6557.168079
claim-2012-11,2/25/12,10/1/14,18016.84322,6557.168079
claim-2012-12,3/1/12,10/1/14,18016.84322,6557.168079
claim-2012-13,3/7/12,10/1/14,18016.84322,6557.168079
claim-2012-14,3/12/12,10/1/14,18016.84322,6557.168079
claim-2012-15,3/17/12,10/1/14,18016.84322,6557.168079
claim-2012-16,3/23/12,10/1/14,18016.84322,6557.168079
claim-2012-17,3/28/12,10/1/14,18016.84322,6557.168079
claim-2012-18,4/3/12,10/1/14,18016.84322,6557.168079
claim-2012-19,4/8/12,10/1/14,18016.84322,6557.168079
claim-2012-20,4/14/12,10/1/14,18016.84322,6557.168079
claim-2012-21,4/19/12,10/1/14,18016.84322,6557.168079
claim-2012-22,4/25/12,10/1/14,18016.84322,6557.168079
claim-2012-23,4/30/12,10/1/14,18016.84322,6557.168079
claim-2012-24,5/6/12,10/1/14,18016.84322,6557.168079
claim-2012-25,5/11/12,10/1/14,18016.84322,6557.168079
claim-2012-26,5/17/12,10/1/14,18016.84322,6557.168079
claim-2012-27,5/22/12,10/1/14,18016.84322,6557.168079
claim-2012-28,5/27/12,10/1/14,18016.84322,6557.168079
claim-2012-29,6/2/12,10/1/14,18016.84322,6557.168079
claim-2012-30,6/7/12,10/1/14,18016.84322,6557.168079
claim-2012-31,6/13/12,10/1/14,18016.84322,6557.168079
claim-2012-32,6/18/12,10/1/14,18016.84322,6557.168079
claim-2012-33,6/24/12,10/1/14,18016.84322,6557.168079
claim-2012-34,6/29/12,10/1/14,18016.84322,6557.168079
claim-2012-35,7/5/12,10/1/14,18016.84322,6557.168079
claim-2012-36,7/10/12,10/1/14,18016.84322,6557.168079
claim-2012-37,7/16/12,10/1/14,18016.84322,6557.168079
claim-2012-38,7/21/12,10/1/14,18016.84322,6557.168079
claim-2012-39,7/27/12,10/1/14,18016.84322,6557.168079
claim-2012-40,8/1/12,10/1/14,18016.84322,6557.168079
claim-2012-41,8/7/12,10/1/14,18016.84322,6557.168079
claim-2012-42,8/12/12,10/1/14,18016.84322,6557.168079
claim-2012-43,8/17/12,10/1/14,18016.84322,6557.168079
claim-2012-44,8/23/12,10/1/14,18016.84322,6557.168079
claim-2012-45,8/28/12,10/1/14,18016.84322,6557.168079
claim-2012-46,9/3/12,10/1/14,18016.84322,6557.168079
claim-2012-47,9/8/12,10/1/14,18016.84322,6557.168079
claim-2012-48,9/14/12,10/1/14,18016.84322,6557.168079
claim-2012-49,9/19/12,10/1/14,19635.59322,7405.084746
claim-2012-50,9/25/12,10/1/14,19635.59322,7405.084746
claim-2012-51,9/30/12,10/1/14,19635.59322,7405.084746
claim-2012-52,10/6/12,10/1/14,19635.59322,7405.084746
claim-2012-53,10/11/12,10/1/14,19635.59322,7405.084746
claim-2012-54,10/17/12,10/1/14,19635.59322,7405.084746
claim-2012-55,10/22/12,10/1/14,19635.59322,7405.084746
claim-2012-56,10/27/12,10/1/14,19635.59322,7405.084746
claim-2012-57,11/2/12,10/1/14,19635.59322,7405.084746
claim-2012-58,11/7/12,10/1/14,19635.59322,7405.084746
claim-2012-59,11/13/12,10/1/14,19635.59322,7405.084746
claim-2013-1,1/1/13,10/1/14,672.7272727,672.7272727
claim-2013-2,1/8/13,10/1/14,672.7272727,672.7272727
claim-2013-3,1/14/13,10/1/14,672.7272727,672.7272727
claim-2013-4,1/21/13,10/1/14,672.7272727,672.7272727
claim-2013-5,1/27/13,10/1/14,672.7272727,672.7272727
claim-2013-6,2/3/13,10/1/14,672.7272727,672.7272727
claim-2013-7,2/9/13,10/1/14,672.7272727,672.7272727
claim-2013-8,2/16/13,10/1/14,672.7272727,672.7272727
claim-2013-9,2/22/13,10/1/14,672.7272727,672.7272727
claim-2013-10,3/1/13,10/1/14,672.7272727,672.7272727
claim-2013-11,3/7/13,10/1/14,672.7272727,672.7272727
claim-2013-12,3/14/13,10/1/14,672.7272727,672.7272727
claim-2013-13,3/20/13,10/1/14,672.7272727,672.7272727
claim-2013-14,3/27/13,10/1/14,672.7272727,672.7272727
claim-2013-15,4/2/13,10/1/14,672.7272727,672.7272727
claim-2013-16,4/9/13,10/1/14,672.7272727,672.7272727
claim-2013-17,4/15/13,10/1/14,672.7272727,672.7272727
claim-2013-18,4/22/13,10/1/14,672.7272727,672.7272727
claim-2013-19,4/28/13,10/1/14,672.7272727,672.7272727
claim-2013-20,5/5/13,10/1/14,672.7272727,672.7272727
claim-2013-21,5/11/13,10/1/14,672.7272727,672.7272727
claim-2013-22,5/18/13,10/1/14,672.7272727,672.7272727
claim-2013-23,5/24/13,10/1/14,672.7272727,672.7272727
claim-2013-24,5/31/13,10/1/14,672.7272727,672.7272727
claim-2013-25,6/6/13,10/1/14,672.7272727,672.7272727
claim-2013-26,6/13/13,10/1/14,672.7272727,672.7272727
claim-2013-27,6/19/13,10/1/14,672.7272727,672.7272727
claim-2013-28,6/26/13,10/1/14,672.7272727,672.7272727
claim-2013-29,7/2/13,10/1/14,672.7272727,672.7272727
claim-2013-30,7/9/13,10/1/14,672.7272727,672.7272727
claim-2013-31,7/16/13,10/1/14,672.7272727,672.7272727
claim-2013-32,7/22/13,10/1/14,672.7272727,672.7272727
claim-2013-33,7/29/13,10/1/14,672.7272727,672.7272727
claim-2005-1,1/1/05,10/1/15,0,0
claim-2005-2,1/7/05,10/1/15,0,0
claim-2005-3,1/13/05,10/1/15,0,0
claim-2005-4,1/18/05,10/1/15,0,0
claim-2005-5,1/24/05,10/1/15,0,0
claim-2005-6,1/30/05,10/1/15,0,0
claim-2005-7,2/5/05,10/1/15,0,0
claim-2005-8,2/11/05,10/1/15,0,0
claim-2005-9,2/16/05,10/1/15,0,0
claim-2005-10,2/22/05,10/1/15,0,0
claim-2005-11,2/28/05,10/1/15,0,0
claim-2005-12,3/6/05,10/1/15,0,0
claim-2005-13,3/12/05,10/1/15,0,0
claim-2005-14,3/17/05,10/1/15,0,0
claim-2005-15,3/23/05,10/1/15,0,0
claim-2005-16,3/29/05,10/1/15,0,0
claim-2005-17,4/4/05,10/1/15,0,0
claim-2005-18,4/9/05,10/1/15,0,0
claim-2005-19,4/15/05,10/1/15,0,0
claim-2005-20,4/21/05,10/1/15,0,0
claim-2005-21,4/27/05,10/1/15,0,0
claim-2005-22,5/3/05,10/1/15,0,0
claim-2005-23,5/8/05,10/1/15,0,0
claim-2005-24,5/14/05,10/1/15,0,0
claim-2005-25,5/20/05,10/1/15,0,0
claim-2005-26,5/26/05,10/1/15,0,0
claim-2005-27,6/1/05,10/1/15,0,0
claim-2005-28,6/6/05,10/1/15,0,0
claim-2005-29,6/12/05,10/1/15,0,0
claim-2005-30,6/18/05,10/1/15,0,0
claim-2005-31,6/24/05,10/1/15,0,0
claim-2005-32,6/30/05,10/1/15,0,0
claim-2005-33,7/5/05,10/1/15,0,0
claim-2005-34,7/11/05,10/1/15,0,0
claim-2005-35,7/17/05,10/1/15,0,0
claim-2005-36,7/23/05,10/1/15,0,0
claim-2005-37,7/29/05,10/1/15,0,0
claim-2005-38,8/3/05,10/1/15,0,0
claim-2005-39,8/9/05,10/1/15,0,0
claim-2005-40,8/15/05,10/1/15,0,0
claim-2005-41,8/21/05,10/1/15,0,0
claim-2005-42,8/27/05,10/1/15,0,0
claim-2005-43,9/1/05,10/1/15,0,0
claim-2005-44,9/7/05,10/1/15,0,0
claim-2005-45,9/13/05,10/1/15,0,0
claim-2005-46,9/19/05,10/1/15,0,0
claim-2005-47,9/25/05,10/1/15,0,0
claim-2005-48,9/30/05,10/1/15,0,0
claim-2005-49,10/6/05,10/1/15,0,0
claim-2005-50,10/12/05,10/1/15,0,0
claim-2005-51,10/18/05,10/1/15,0,0
claim-2005-52,10/23/05,10/1/15,0,0
claim-2005-53,10/29/05,10/1/15,0,0
claim-2005-54,11/4/05,10/1/15,0,0
claim-2005-55,11/10/05,10/1/15,0,0
claim-2005-56,11/16/05,10/1/15,0,0
claim-2005-57,11/21/05,10/1/15,0,0
claim-2005-58,11/27/05,10/1/15,0,0
claim-2005-59,12/3/05,10/1/15,0,0
claim-2005-60,12/9/05,10/1/15,0,0
claim-2005-61,12/15/05,10/1/15,0,0
claim-2005-62,12/20/05,10/1/15,0,0
claim-2005-63,12/26/05,10/1/15,0,0
claim-2006-1,1/1/06,10/1/15,0,0
claim-2006-2,1/9/06,10/1/15,0,0
claim-2006-3,1/16/06,10/1/15,0,0
